id_inmueble,fecha_publicacion,tipo_inmueble,ciudad,superficie_m2,habitaciones,banos,tiene_ascensor,certificacion_energetica,precio,estado_mercado,descripcion
19138,2023-07-08,Piso,Barcelona,30,1.0,1,False,B,79362.0,Vendido,Luminoso piso con orientación sur. Ideal para inversión.
14578,2023-10-30,Piso,Barcelona,90,2.0,1,False,E,323430.0,Disponible,Espectacular piso con orientación sur. Listo para entrar a vivir.
11888,2023-09-08,,Barcelona,,,1,True,E,276481.0,Reservado,Fantástico piso en barrio consolidado. No pierdas esta oportunidad.
7994,2023-01-22,Piso,Barcelona,125,4.0,3,1,E,292523.0,Disponible,Exclusivo piso cerca de transporte público. Ideal familias.
16923,2023-02-27,Chalet,Barcelona,104,3.0,1,False,F,259396.0,Reservado,Fantástico chalet en barrio consolidado. Ideal para inversión.
14184,2023-03-17,Piso,Barcelona,106,4.0,2,True,F,357304.0,Vendido,Exclusivo piso en pleno centro. Mejor ver.
6995,2023-12-27,Ático,Barcelona,30,1.0,1,False,F,70418.0,Disponible,Fantástico ático cerca de transporte público. No pierdas esta oportunidad.
569,2023-08-15,Ático,Barcelona,40,1.0,1,No,A,95005.0,Reservado,Exclusivo ático con vistas despejadas. No pierdas esta oportunidad.
12376,2023-11-26,Dúplex,Barcelona,135,3.0,2,Sí,En trámite,283040.0,Disponible,Luminoso dúplex en pleno centro. Ideal para inversión.
6887,2023-06-09,Piso,Barcelona,108,4.0,3,True,D,296786.0,Disponible,Fantástico piso en pleno centro. Alta rentabilidad.
8849,2023-05-29,Piso,Barcelona,62,4.0,1,False,D,166015.0,Disponible,Acogedor piso con vistas despejadas. Listo para entrar a vivir.
13461,2023-06-28,Estudio,Barcelona,30,1.0,1,1,En trámite,105685.0,Vendido,Amplio estudio en pleno centro. Alta rentabilidad.
3046,2023-01-09,Chalet,Barcelona,82,3.0,2,0,G,310382.0,Reservado,Fantástico chalet con orientación sur. Alta rentabilidad.
10093,2023-09-01,Piso,Barcelona,112,3.0,3,0,F,248401.0,Vendido,Espectacular piso en pleno centro. Listo para entrar a vivir.
7399,2023-08-16,Chalet,Barcelona,112,2.0,1,Sí,G,384114.0,Disponible,Precioso chalet en pleno centro. Ideal para inversión.
17336,2023-10-14,Estudio,Barcelona,34,1.0,1,True,A,116822.0,Disponible,Precioso estudio en barrio consolidado. No pierdas esta oportunidad.
7886,2023-07-21,Dúplex,Barcelona,76,3.0,3,False,B,264058.0,Disponible,Amplio dúplex con orientación sur. Alta rentabilidad.
16467,2023-01-05,Piso,Barcelona,61,3.0,3,1,En trámite,218462.0,Disponible,Precioso piso en barrio consolidado. Mejor ver.
9466,2023-03-14,Estudio,Barcelona,59,2.0,1,True,G,168745.0,Disponible,Precioso estudio en pleno centro. Mejor ver.
9115,2023-04-06,Piso,Barcelona,98,4.0,3,No,En trámite,259455.0,Vendido,Precioso piso con vistas despejadas. Con excelentes calidades.
4717,2023-01-28,Piso,Barcelona,136,4.0,3,True,G,322514.0,Reservado,Acogedor piso cerca de transporte público. Listo para entrar a vivir.
14404,2023-12-26,Dúplex,Barcelona,100,2.0,1,No,D,389281.0,Disponible,Exclusivo dúplex con orientación sur. Alta rentabilidad.
15056,2023-09-04,Chalet,Barcelona,105,2.0,1,1,C,417179.0,Vendido,Fantástico chalet con vistas despejadas. Ideal familias.
13416,2023-04-03,Piso,Barcelona,101,4.0,1,True,B,210491.0,Disponible,Exclusivo piso cerca de transporte público. Con excelentes calidades.
15702,2023-01-18,Piso,Barcelona,64,3.0,3,0,B,197343.0,Reservado,Amplio piso con vistas despejadas. Ideal para inversión.
8230,2023-08-31,Piso,Barcelona,94,3.0,1,True,G,220827.0,Disponible,Espectacular piso cerca de transporte público. No pierdas esta oportunidad.
4482,2023-06-26,Piso,Barcelona,124,4.0,2,0,B,426951.0,Reservado,Magnífico piso en zona residencial tranquila. Listo para entrar a vivir.
7319,2023-02-17,Piso,Barcelona,91,2.0,1,True,A,245527.0,Reservado,Fantástico piso en zona residencial tranquila. Mejor ver.
1992,2023-08-18,Piso,Barcelona,84,2.0,1,Sí,D,202530.0,Vendido,Acogedor piso en pleno centro. Alta rentabilidad.
18221,2023-06-24,Piso,Barcelona,118,3.0,2,1,B,362087.0,Reservado,Acogedor piso con orientación sur. No pierdas esta oportunidad.
16070,2023-06-25,Piso,Barcelona,48,1.0,1,1,A,171910.0,Reservado,Amplio piso cerca de transporte público. Listo para entrar a vivir.
8446,2023-05-27,Chalet,Barcelona,119,2.0,1,No,E,444918.0,Vendido,Magnífico chalet con orientación sur. Listo para entrar a vivir.
15098,2023-07-20,Piso,Barcelona,45,1.0,1,True,A,160166.0,Disponible,Amplio piso en pleno centro. Alta rentabilidad.
17428,2023-06-10,Piso,Barcelona,154,4.0,1,1,G,566419.0,Vendido,Luminoso piso cerca de transporte público. Mejor ver. ¡¡OFERTA 100%!!
11357,2023-05-01,Piso,Barcelona,129,4.0,2,No,D,304753.0,Vendido,Espectacular piso con vistas despejadas. Ideal para inversión.
11360,2023-08-07,Piso,Barcelona,96,4.0,3,0,En trámite,204809.0,Vendido,Magnífico piso con vistas despejadas. Ideal familias.
5093,2023-02-24,Dúplex,Barcelona,76,3.0,1,True,C,230648.0,Vendido,Espectacular dúplex a pocos minutos del centro. Listo para entrar a vivir.
11212,2023-02-25,Chalet,,95,4.0,3,Sí,C,261673.0,Vendido,Amplio chalet con vistas despejadas. Con excelentes calidades.
7076,2023-10-17,Piso,Barcelona,128,3.0,2,False,G,481384.0,Disponible,Exclusivo piso a pocos minutos del centro. Alta rentabilidad.
4753,2023-05-21,Chalet,Barcelona,99,4.0,2,No,F,213457.0,Vendido,Fantástico chalet cerca de transporte público. Mejor ver.
19403,2023-05-17,Piso,Barcelona,56,2.0,1,True,D,174894.0,Disponible,Precioso piso cerca de transporte público. Ideal familias.
16333,2023-03-21,Chalet,Barcelona,112,4.0,2,False,D,280578.0,Vendido,Acogedor chalet en zona residencial tranquila. Listo para entrar a vivir.
3593,2023-12-26,Piso,Barcelona,72,2.0,1,Sí,F,154385.0,Vendido,Espectacular piso con orientación sur. Listo para entrar a vivir.
18851,2023-08-18,Estudio,Barcelona,68,3.0,1,False,B,232469.0,Disponible,Fantástico estudio con orientación sur. Con excelentes calidades.
17785,2023-11-23,Piso,Barcelona,96,3.0,3,True,B,269749.0,Reservado,Magnífico piso con vistas despejadas. No pierdas esta oportunidad.
8965,2023-03-10,Piso,Barcelona,49,1.0,1,Sí,B,160789.0,Disponible,Acogedor piso en barrio consolidado. No pierdas esta oportunidad.
6131,2023-03-31,Piso,Barcelona,82,4.0,3,True,B,197462.0,Disponible,Magnífico piso en pleno centro. Con excelentes calidades.
15707,2023-07-03,,Barcelona,58,3.0,2,True,B,145612.0,Reservado,Precioso piso a pocos minutos del centro. Con excelentes calidades.
7221,2023-11-12,Ático,Barcelona,76,3.0,2,True,A,200418.0,Reservado,Precioso ático en barrio consolidado. No pierdas esta oportunidad.
19834,2023-01-22,Estudio,Barcelona,37,1.0,1,Sí,E,99194.0,Vendido,Acogedor estudio con vistas despejadas. No pierdas esta oportunidad.
12435,2023-10-28,Piso,Barcelona,109,3.0,3,True,C,268822.0,Disponible,Espectacular piso cerca de transporte público. Mejor ver.
3300,2023-09-13,Dúplex,Barcelona,119,2.0,1,1,C,402636.0,Vendido,Exclusivo dúplex con orientación sur. Ideal familias.
4850,2023-04-16,Piso,Barcelona,55,3.0,3,No,E,144304.0,Vendido,Magnífico piso cerca de transporte público. Ideal para inversión.
14820,2023-04-03,Piso,Barcelona,108,2.0,1,0,A,301248.0,Disponible,Espectacular piso con vistas despejadas. Ideal familias.
17343,2023-04-12,Dúplex,Barcelona,106,4.0,1,1,F,305549.0,Reservado,Amplio dúplex cerca de transporte público. No pierdas esta oportunidad.
13147,2023-04-12,Ático,Barcelona,97,4.0,3,Sí,A,367284.0,Reservado,Magnífico ático en barrio consolidado. Alta rentabilidad.
7517,2023-02-19,Piso,Barcelona,122,4.0,2,No,F,485528.0,Disponible,Magnífico piso en zona residencial tranquila. No pierdas esta oportunidad.
13181,2023-07-28,Piso,Barcelona,111,2.0,1,0,G,277002.0,Disponible,Precioso piso en barrio consolidado. Con excelentes calidades.
10143,2023-09-25,Ático,Barcelona,85,2.0,1,Sí,D,319619.0,Vendido,Exclusivo ático con vistas despejadas. Alta rentabilidad.
2183,2023-11-29,,Barcelona,115,2.0,1,No,En trámite,405123.0,Vendido,Fantástico piso en zona residencial tranquila. Alta rentabilidad.
12801,2023-01-29,Piso,Barcelona,100,3.0,2,1,E,307811.0,Vendido,Magnífico piso cerca de transporte público. Ideal familias.
14427,2023-04-27,Chalet,,98,3.0,1,0,En trámite,229199.0,Reservado,Magnífico chalet con vistas despejadas. Listo para entrar a vivir.
6965,2023-07-29,Piso,Barcelona,125,3.0,1,No,F,426185.0,Disponible,Exclusivo piso con orientación sur. Ideal para inversión.
18852,2023-01-01,Piso,Barcelona,91,4.0,3,False,G,296808.0,,Amplio piso cerca de transporte público. Con excelentes calidades.
9833,2023-12-03,Piso,Barcelona,92,3.0,2,True,B,340273.0,Disponible,Amplio piso a pocos minutos del centro. Ideal familias.
9251,2023-12-10,Piso,Barcelona,97,2.0,1,No,A,201989.0,Reservado,Fantástico piso cerca de transporte público. Listo para entrar a vivir.
3468,2023-06-06,Chalet,Barcelona,68,2.0,1,True,E,193225.0,,Amplio chalet con vistas despejadas. Con excelentes calidades.
16133,2023-03-23,Ático,Barcelona,45,1.0,1,False,D,90609.0,Reservado,Acogedor ático en zona residencial tranquila. Mejor ver.
17631,2023-04-07,,Barcelona,77,3.0,1,False,En trámite,262694.0,Reservado,Espectacular chalet cerca de transporte público. Mejor ver.
6497,2023-06-14,Piso,Barcelona,123,2.0,1,True,A,,Disponible,Magnífico piso en barrio consolidado. Con excelentes calidades.
3890,2023-02-22,Piso,Barcelona,63,4.0,1,False,D,232611.0,Reservado,Luminoso piso con vistas despejadas. Ideal para inversión.
4930,2023-03-29,Ático,Barcelona,30,1.0,1,False,B,96725.0,Vendido,Amplio ático a pocos minutos del centro. Con excelentes calidades.
9498,2023-08-29,Piso,Barcelona,58,4.0,1,1,C,222019.0,Disponible,Fantástico piso en barrio consolidado. Mejor ver.
9911,2023-11-19,,Barcelona,158,3.0,3,0,E,354676.0,Vendido,Magnífico piso en pleno centro. No pierdas esta oportunidad.
19691,2023-09-26,Piso,Barcelona,38,1.0,1,True,B,134320.0,Disponible,Fantástico piso en pleno centro. Ideal familias.
5455,2023-07-31,Chalet,Barcelona,54,3.0,3,0,B,163720.0,Reservado,Amplio chalet con orientación sur. Alta rentabilidad.
1830,2023-07-06,Piso,Barcelona,44,1.0,1,True,D,92561.0,Vendido,Exclusivo piso con orientación sur. Mejor ver.
13889,2023-06-20,Piso,Barcelona,107,2.0,1,1,En trámite,312764.0,Reservado,Exclusivo piso con vistas despejadas. No pierdas esta oportunidad.
9615,2023-09-01,Estudio,Barcelona,80,4.0,1,0,D,267622.0,Disponible,Luminoso estudio en barrio consolidado. No pierdas esta oportunidad.
3456,2023-03-30,,Barcelona,138,4.0,2,Sí,G,306761.0,Disponible,Exclusivo piso en pleno centro. Con excelentes calidades.
9673,2023-05-10,Piso,Barcelona,41,1.0,1,0,B,147674.0,Vendido,Acogedor piso en zona residencial tranquila. Ideal para inversión.
12477,2023-01-24,Piso,Barcelona,130,2.0,1,Sí,G,463331.0,Vendido,Exclusivo piso cerca de transporte público. Alta rentabilidad.
15866,2023-04-02,Piso,Barcelona,120,2.0,1,Sí,En trámite,363028.0,Vendido,Precioso piso con orientación sur. Con excelentes calidades.
393,2023-10-11,Piso,Barcelona,82,4.0,3,1,B,228376.0,Disponible,Luminoso piso en pleno centro. Ideal para inversión.
19750,2023-01-27,Chalet,Barcelona,65,3.0,2,1,F,158410.0,Vendido,Precioso chalet cerca de transporte público. Ideal familias.
18230,2023-12-07,Piso,Barcelona,95,3.0,3,True,G,285365.0,Vendido,Precioso piso cerca de transporte público. Alta rentabilidad.
15138,2023-04-18,Piso,Barcelona,101,3.0,2,No,C,319527.0,Disponible,Magnífico piso cerca de transporte público. Listo para entrar a vivir.
15611,2023-10-30,Piso,Barcelona,46,1.0,1,0,En trámite,168491.0,Disponible,Precioso piso en zona residencial tranquila. Listo para entrar a vivir.
2020,2023-01-09,Chalet,Barcelona,55,2.0,1,Sí,E,190552.0,Disponible,Exclusivo chalet en barrio consolidado. Ideal para inversión.
15863,2023-01-18,Piso,Barcelona,65,2.0,1,0,G,146083.0,Reservado,Exclusivo piso cerca de transporte público. No pierdas esta oportunidad.
8404,2023-05-30,Piso,Barcelona,129,2.0,1,No,D,288451.0,Vendido,Precioso piso cerca de transporte público. Alta rentabilidad.
16004,2023-08-10,,Barcelona,123,4.0,1,True,En trámite,352905.0,Reservado,Acogedor piso en pleno centro. No pierdas esta oportunidad.
568,2023-08-27,Piso,Barcelona,54,3.0,1,False,G,156812.0,Disponible,Luminoso piso en barrio consolidado. Ideal familias.
16297,2023-09-09,Piso,Barcelona,141,2.0,1,Sí,F,534002.0,Disponible,Amplio piso a pocos minutos del centro. No pierdas esta oportunidad.
896,2023-10-29,,Barcelona,72,3.0,1,Sí,En trámite,217239.0,Vendido,Espectacular piso en zona residencial tranquila. Con excelentes calidades.
15068,2023-03-01,Chalet,Barcelona,69,4.0,3,No,En trámite,199069.0,Disponible,Acogedor chalet con vistas despejadas. Ideal para inversión.
4112,2023-05-06,Piso,Barcelona,105,2.0,1,No,E,363713.0,Vendido,Espectacular piso con vistas despejadas. Mejor ver.
4487,2023-09-06,Piso,Barcelona,87,2.0,1,True,D,259057.0,Disponible,Acogedor piso en zona residencial tranquila. Alta rentabilidad.
3797,2023-01-08,Piso,Barcelona,31,1.0,1,0,F,92355.0,Vendido,Exclusivo piso cerca de transporte público. Listo para entrar a vivir.
2228,2023-07-05,Piso,Barcelona,52,3.0,3,False,En trámite,112123.0,Disponible,Amplio piso con vistas despejadas. Con excelentes calidades.
946,2023-05-08,Piso,Barcelona,45,1.0,1,1,F,151629.0,Reservado,Espectacular piso con vistas despejadas. Mejor ver.
5973,2023-04-02,Dúplex,Barcelona,117,2.0,1,No,A,275985.0,Vendido,Precioso dúplex en pleno centro. Con excelentes calidades.
11281,2023-09-19,Piso,Barcelona,72,3.0,3,False,A,287371.0,Vendido,Espectacular piso en barrio consolidado. Ideal familias.
5359,2023-11-17,Ático,Barcelona,89,3.0,3,1,B,195536.0,Disponible,Acogedor ático a pocos minutos del centro. Listo para entrar a vivir.
14330,2023-10-20,Piso,Barcelona,62,3.0,1,1,G,245322.0,Reservado,Amplio piso en pleno centro. Ideal para inversión.
10121,2023-03-08,Piso,Barcelona,87,3.0,3,Sí,E,290760.0,Disponible,Luminoso piso cerca de transporte público. No pierdas esta oportunidad.
6188,2023-02-18,Piso,Barcelona,78,4.0,3,True,B,274252.0,Vendido,Precioso piso a pocos minutos del centro. Ideal para inversión.
9361,2023-07-25,Piso,Barcelona,104,3.0,2,No,C,221000.0,Disponible,Precioso piso a pocos minutos del centro. Con excelentes calidades.
4315,2023-02-07,Estudio,Barcelona,131,4.0,1,No,D,490381.0,Disponible,Acogedor estudio cerca de transporte público. Mejor ver.
3761,2023-06-04,Piso,Barcelona,67,3.0,3,False,En trámite,190138.0,Vendido,Fantástico piso a pocos minutos del centro. Mejor ver.
18394,2023-09-07,Piso,Barcelona,133,3.0,3,True,C,266654.0,,Fantástico piso en barrio consolidado. Ideal para inversión.
8081,2023-02-15,Piso,Barcelona,119,3.0,2,Sí,C,329368.0,Vendido,Magnífico piso en zona residencial tranquila. Listo para entrar a vivir.
15881,2023-06-13,Piso,Barcelona,106,4.0,2,Sí,F,263167.0,Reservado,Exclusivo piso en zona residencial tranquila. Ideal para inversión.
5444,2023-01-03,Estudio,,130,4.0,2,0,G,350418.0,Vendido,Espectacular estudio a pocos minutos del centro. Mejor ver.
11199,2023-06-22,Piso,Barcelona,60,3.0,1,True,A,175408.0,Vendido,Acogedor piso a pocos minutos del centro. Alta rentabilidad.
6273,2023-07-11,Piso,Barcelona,71,4.0,3,1,C,204836.0,Vendido,Precioso piso a pocos minutos del centro. No pierdas esta oportunidad.
3558,2023-10-29,Piso,Barcelona,55,2.0,1,1,B,148692.0,Reservado,Precioso piso con vistas despejadas. Listo para entrar a vivir.
4465,2023-11-16,Chalet,Barcelona,56 m2,2.0,1,0,E,137878.0,Disponible,Espectacular chalet a pocos minutos del centro. Listo para entrar a vivir.
19086,2023-09-09,Chalet,Barcelona,121,3.0,1,Sí,F,433594.0,Vendido,Exclusivo chalet en zona residencial tranquila. Ideal para inversión.
9546,2023-07-21,Piso,Barcelona,105,4.0,2,False,B,269277.0,,Magnífico piso con vistas despejadas. No pierdas esta oportunidad.
5037,2023-08-17,Chalet,Barcelona,87,2.0,1,Sí,En trámite,242546.0,Vendido,Exclusivo chalet en barrio consolidado. Ideal para inversión.
6996,2023-01-20,Piso,Barcelona,77,3.0,3,1,D,177602.0,Disponible,Acogedor piso con vistas despejadas. Con excelentes calidades.
9409,2023-11-28,Piso,Barcelona,30,1.0,1,Sí,B,118764.0,Disponible,Amplio piso a pocos minutos del centro. No pierdas esta oportunidad.
7573,2023-10-14,Piso,Barcelona,72,2.0,1,Sí,F,280777.0,Disponible,Exclusivo piso con vistas despejadas. No pierdas esta oportunidad.
13161,2023-01-06,Piso,Barcelona,101,2.0,1,False,D,215844.0,Reservado,Precioso piso con orientación sur. Con excelentes calidades.
16416,2023-05-07,Piso,Barcelona,30,1.0,1,Sí,F,78119.0,Vendido,Exclusivo piso en barrio consolidado. Listo para entrar a vivir.
1616,2023-04-03,Chalet,Barcelona,110,2.0,1,True,B,268820.0,Disponible,Exclusivo chalet en pleno centro. Con excelentes calidades.
1468,2023-01-08,Piso,Barcelona,146,3.0,1,False,C,499287.0,Reservado,Precioso piso con vistas despejadas. Listo para entrar a vivir.
7410,2023-08-07,Piso,Barcelona,61,3.0,3,0,B,239066.0,Disponible,Espectacular piso cerca de transporte público. Con excelentes calidades.
16720,2023-04-08,Piso,Barcelona,66,2.0,1,True,B,147016.0,Vendido,Precioso piso con vistas despejadas. Mejor ver.
7498,2023-08-11,Ático,Barcelona,136,2.0,1,False,E,530887.0,Vendido,Exclusivo ático en barrio consolidado. Con excelentes calidades.
5292,2023-02-07,Piso,Barcelona,111,2.0,1,0,G,284933.0,Disponible,Luminoso piso en barrio consolidado. Ideal para inversión.
13100,2023-01-20,Piso,Barcelona,130,2.0,1,No,B,396788.0,,Acogedor piso a pocos minutos del centro. Ideal familias.
7951,2023-02-11,Estudio,,135,4.0,2,Sí,D,383389.0,Reservado,Amplio estudio con vistas despejadas. Ideal para inversión.
16938,2023-06-15,Piso,Barcelona,169,2.0,1,True,B,577173.0,Reservado,Exclusivo piso con orientación sur. Ideal familias.
18605,2024-01-01,Piso,Barcelona,103,4.0,2,Sí,E,368511.0,Reservado,Amplio piso en pleno centro. Listo para entrar a vivir.
517,2023-04-08,Piso,Barcelona,108,3.0,2,1,A,226745.0,Reservado,Exclusivo piso a pocos minutos del centro. Ideal familias. => URGE VENTA <=
12036,2023-03-20,Piso,Barcelona,51,3.0,2,No,A,104818.0,Disponible,Luminoso piso en zona residencial tranquila. Ideal familias.
881,2023-05-19,Piso,Barcelona,106,3.0,2,No,F,387327.0,Disponible,Acogedor piso en zona residencial tranquila. Alta rentabilidad.
16022,2023-12-19,Chalet,Barcelona,130,4.0,2,True,D,483974.0,Reservado,Precioso chalet con orientación sur. Alta rentabilidad.
5982,2023-04-08,Piso,Barcelona,81,3.0,3,0,G,300520.0,Disponible,Magnífico piso con orientación sur. Ideal familias. @@@Llamar al 600123456@@@
7732,2023-07-09,Piso,Barcelona,120,4.0,2,Sí,D,416419.0,Disponible,Precioso piso con orientación sur. Ideal familias.
10272,2023-03-28,Piso,Barcelona,137,4.0,3,No,En trámite,318089.0,Reservado,Espectacular piso con vistas despejadas. Mejor ver.
1296,2023-07-22,Piso,Barcelona,67,4.0,1,False,B,226663.0,Vendido,Luminoso piso cerca de transporte público. Ideal para inversión.
7935,2023-09-04,Piso,Barcelona,115,2.0,1,Sí,F,298146.0,Disponible,Precioso piso cerca de transporte público. No pierdas esta oportunidad.
19222,2023-02-06,Estudio,Barcelona,91,3.0,3,True,G,278891.0,Reservado,Magnífico estudio a pocos minutos del centro. Ideal para inversión.
9518,2023-02-17,Chalet,Barcelona,67,3.0,1,0,G,134876.0,Reservado,Exclusivo chalet a pocos minutos del centro. Ideal para inversión.
19380,2023-06-24,Chalet,Barcelona,168,2.0,1,1,C,454641.0,Reservado,Fantástico chalet a pocos minutos del centro. No pierdas esta oportunidad.
4430,2023-09-22,Dúplex,Barcelona,30,1.0,1,No,D,92587.0,Vendido,Amplio dúplex con vistas despejadas. Listo para entrar a vivir.
13625,2023-01-06,Piso,Barcelona,88,2.0,1,1,D,222227.0,Disponible,Exclusivo piso a pocos minutos del centro. Alta rentabilidad.
